transaction_id,timestamp,amount,sender_age,receiver_type,transaction_type,device_id,location,hour,account_age_days,transactions_last_24h,avg_amount_30d,new_receiver,new_device,failed_attempts,distance_from_usual_location_km,fraud_label
TXN0046068,2026-06-09 22:55:00,1130.35,62.0,Person,Recharge,DEV05900,Delhi,22,1916,4,833.26,0,0,0,0.4,0
TXN0046069,2026-06-09 23:00:00,292.04,41.0,Merchant,P2P,DEV04908,Kolkata,23,1109,3,895.79,0,0,0,5.2,0
TXN0046070,2026-06-09 23:05:00,395.75,19.0,Person,BillPayment,DEV03929,Delhi,23,2889,8,1184.75,0,0,0,9.0,0
TXN0046071,2026-06-09 23:10:00,734.11,40.0,Person,P2M,DEV03191,Kolkata,23,2644,3,374.82,0,0,0,1.6,0
TXN0046072,2026-06-09 23:15:00,2774.37,57.0,Person,Recharge,DEV09927,Mumbai,23,273,7,924.78,1,0,0,2.5,0
TXN0046073,2026-06-09 23:20:00,1064.65,32.0,Person,P2P,DEV02977,Bengaluru,23,1179,6,915.07,0,0,0,4.7,0
TXN0046074,2026-06-09 23:25:00,479.48,58.0,Person,P2M,DEV03381,Bengaluru,23,3319,3,809.64,0,0,0,0.8,0
TXN0046075,2026-06-09 23:30:00,694.76,62.0,Merchant,BillPayment,DEV09087,Bengaluru,23,1397,3,1424.45,0,0,0,16.4,0
TXN0046076,2026-06-09 23:35:00,436.58,32.0,Merchant,BillPayment,DEV01565,Hyderabad,23,1641,3,772.0,0,0,0,5.6,0
TXN0046077,2026-06-09 23:40:00,562.97,21.0,Merchant,P2P,DEV08443,Bengaluru,23,2854,5,832.98,0,0,0,7.3,0
TXN0046078,2026-06-09 23:45:00,1750.24,20.0,Person,P2M,DEV09287,Bengaluru,23,3373,4,1761.46,0,1,0,0.1,0
TXN0046079,2026-06-09 23:50:00,124.62,27.0,Merchant,P2P,DEV04134,Delhi,23,1481,7,296.93,0,0,2,6.6,0
TXN0046080,2026-06-09 23:55:00,3165.86,32.0,Merchant,P2P,DEV03914,Chennai,23,2930,7,2294.03,0,0,0,17.5,0
TXN0046081,2026-06-10 00:00:00,7588.72,61.0,Person,P2P,DEV03250,Mumbai,0,1919,1,124.82,1,0,0,5.6,0
TXN0046082,2026-06-10 00:05:00,1000.04,52.0,Merchant,P2P,DEV02060,Hyderabad,0,1240,5,550.47,0,0,2,5.8,0
TXN0046083,2026-06-10 00:10:00,370.24,58.0,Person,P2M,DEV01874,Hyderabad,0,422,6,1116.43,0,0,0,2.0,0
TXN0046084,2026-06-10 00:15:00,2720.22,63.0,Merchant,P2P,DEV08915,Chennai,0,740,7,738.61,0,0,0,7.2,0
TXN0046085,2026-06-10 00:20:00,1122.35,54.0,Person,P2M,DEV05055,Bengaluru,0,2622,7,1760.12,0,0,0,1.6,0
TXN0046086,2026-06-10 00:25:00,502.34,31.0,Merchant,P2P,DEV04314,Mumbai,0,3476,11,2555.82,0,0,2,1.8,0
TXN0046087,2026-06-10 00:30:00,321.61,24.0,Person,P2P,DEV05847,Delhi,0,1693,3,582.85,0,0,1,22.0,0
TXN0046088,2026-06-10 00:35:00,566.46,19.0,Person,P2P,DEV01511,Bengaluru,0,349,6,304.39,0,1,0,1.1,0
TXN0046089,2026-06-10 00:40:00,1030.52,26.0,Person,P2P,DEV01228,Ahmedabad,0,1521,4,1405.15,0,0,0,5.0,0
TXN0046090,2026-06-10 00:45:00,2081.29,37.0,Person,P2P,DEV09117,Delhi,0,2010,4,413.08,0,0,0,9.5,0
TXN0046091,2026-06-10 00:50:00,1129.39,26.0,Merchant,P2P,DEV07080,Hyderabad,0,2679,8,770.11,0,0,0,8.2,0
TXN0046092,2026-06-10 00:55:00,1338.56,61.0,Merchant,P2P,DEV07714,Mumbai,0,888,3,416.92,0,0,0,9.3,0
TXN0046093,2026-06-10 01:00:00,608.8,61.0,Person,P2P,DEV08254,Pune,1,1443,5,405.58,0,0,1,3.1,0
TXN0046094,2026-06-10 01:05:00,1998.53,24.0,Person,P2P,DEV03483,Ahmedabad,1,2824,7,566.57,0,0,0,14.9,0
TXN0046095,2026-06-10 01:10:00,691.26,25.0,Person,P2P,DEV02020,Ahmedabad,1,2443,4,436.26,0,0,0,3.4,0
TXN0046096,2026-06-10 01:15:00,5341.32,19.0,Person,P2M,DEV02767,Kolkata,1,850,8,737.11,0,0,0,8.1,0
TXN0046097,2026-06-10 01:20:00,442.51,44.0,Person,BillPayment,DEV01946,Pune,1,1239,7,373.59,0,0,0,5.1,0
TXN0046098,2026-06-10 01:25:00,1261.72,60.0,OnlineShopping,P2P,DEV03947,Chennai,1,1583,4,758.63,0,1,0,10.9,0
TXN0046099,2026-06-10 01:30:00,7590.3,46.0,Person,Recharge,DEV02948,Ahmedabad,1,2716,7,5501.19,0,0,0,8.1,0
TXN0046100,2026-06-10 01:35:00,2409.54,60.0,OnlineShopping,P2P,DEV02612,Ahmedabad,1,379,6,2335.75,0,0,0,0.4,0
TXN0046101,2026-06-10 01:40:00,1791.22,47.0,Person,Recharge,DEV05310,Ahmedabad,1,2898,6,505.39,0,1,0,1.2,1
TXN0046102,2026-06-10 01:45:00,1143.75,34.0,Merchant,P2P,DEV09459,Delhi,1,3233,5,405.78,0,1,0,6.8,0
TXN0046103,2026-06-10 01:50:00,896.12,30.0,Merchant,P2P,DEV00021,Kolkata,1,34,9,218.3,0,1,1,6.2,0
TXN0046104,2026-06-10 01:55:00,714.35,65.0,Merchant,P2M,DEV05908,Delhi,1,1702,2,1135.16,0,0,1,22.0,0
TXN0046105,2026-06-10 02:00:00,484.65,27.0,Person,P2P,DEV07860,Pune,2,123,4,964.96,0,0,0,1.3,0
TXN0046106,2026-06-10 02:05:00,183.0,40.0,Person,P2M,DEV05090,Chennai,2,2525,6,446.27,0,0,2,20.8,0
TXN0046107,2026-06-10 02:10:00,1613.0,68.0,Person,P2M,DEV00547,Delhi,2,1493,9,756.05,0,0,0,6.2,0
TXN0046108,2026-06-10 02:15:00,182.58,44.0,Merchant,P2M,DEV08479,Pune,2,2978,3,555.11,0,0,0,10.2,0
TXN0046109,2026-06-10 02:20:00,1630.47,45.0,Merchant,P2M,DEV09340,Mumbai,2,1309,3,1227.05,0,0,2,6.6,0
TXN0046110,2026-06-10 02:25:00,623.9,68.0,Merchant,P2P,DEV01748,Delhi,2,2286,4,1519.76,0,0,0,9.2,0
TXN0046111,2026-06-10 02:30:00,326.94,67.0,OnlineShopping,P2P,DEV06279,Chennai,2,2787,4,524.72,0,0,1,7.0,0
TXN0046112,2026-06-10 02:35:00,3466.57,41.0,Person,P2P,DEV08074,Pune,2,3126,3,605.83,0,0,1,1.0,0
TXN0046113,2026-06-10 02:40:00,199.57,41.0,Person,Recharge,DEV05365,Delhi,2,2516,4,470.56,0,0,0,9.0,0
TXN0046114,2026-06-10 02:45:00,436.64,61.0,Merchant,BillPayment,DEV05441,Chennai,2,742,5,1558.09,0,0,0,2.6,0
TXN0046115,2026-06-10 02:50:00,479.42,24.0,Person,P2P,DEV00194,Kolkata,2,3230,5,178.54,0,0,0,2.1,0
TXN0046116,2026-06-10 02:55:00,987.14,36.0,Person,P2P,DEV06621,Chennai,2,1780,6,1579.09,0,0,0,11.0,0
TXN0046117,2026-06-10 03:00:00,460.61,60.0,Person,P2M,DEV08117,Delhi,3,3626,6,1056.43,0,0,1,4.2,0
TXN0046118,2026-06-10 03:05:00,3666.35,35.0,OnlineShopping,P2P,DEV05336,Bengaluru,3,1014,10,880.75,0,0,1,3.9,0
TXN0046119,2026-06-10 03:10:00,215.71,64.0,OnlineShopping,Recharge,DEV09843,Hyderabad,3,1082,0,815.53,0,0,0,3.4,0
TXN0046120,2026-06-10 03:15:00,50546.77,25.0,Person,P2M,DEV00212,Bengaluru,3,1595,1,985.14,0,0,0,11.8,1
TXN0046121,2026-06-10 03:20:00,294.85,43.0,Merchant,P2M,DEV09787,Hyderabad,3,1039,4,247.66,0,0,1,23.9,0
TXN0046122,2026-06-10 03:25:00,16335.66,57.0,Person,P2P,DEV07563,Kolkata,3,643,3,327.06,0,0,0,15.4,1
TXN0046123,2026-06-10 03:30:00,2535.83,29.0,Merchant,P2P,DEV00219,Delhi,3,141,6,566.8,0,0,1,11.6,0
TXN0046124,2026-06-10 03:35:00,761.24,41.0,Person,Recharge,DEV08622,Kolkata,3,2293,4,1368.99,0,0,0,12.7,0
TXN0046125,2026-06-10 03:40:00,1066.21,62.0,Person,P2M,DEV08865,Pune,3,2576,4,1352.4,1,0,0,4.5,0
TXN0046126,2026-06-10 03:45:00,582.0,41.0,Person,P2M,DEV09862,Chennai,3,1384,8,398.74,0,0,0,2.2,0
TXN0046127,2026-06-10 03:50:00,1202.66,19.0,OnlineShopping,Recharge,DEV05209,Delhi,3,2724,11,1076.02,0,1,0,14.3,0
TXN0046128,2026-06-10 03:55:00,406.76,48.0,Person,P2M,DEV08526,Kolkata,3,1629,4,568.41,0,0,0,9.2,0
TXN0046129,2026-06-10 04:00:00,1727.15,43.0,Merchant,P2P,DEV05878,Pune,4,2798,6,164.58,0,0,1,17.2,0
TXN0046130,2026-06-10 04:05:00,1019.67,63.0,Person,P2M,DEV05648,Hyderabad,4,48,5,1681.95,0,0,1,5.1,0
TXN0046131,2026-06-10 04:10:00,315.99,53.0,Merchant,P2P,DEV02380,Kolkata,4,781,7,792.38,0,1,1,2.7,0
TXN0046132,2026-06-10 04:15:00,1302.95,33.0,Person,P2P,DEV03968,Pune,4,354,1,294.75,0,0,0,15.1,0
TXN0046133,2026-06-10 04:20:00,1224.95,29.0,Merchant,Recharge,DEV07354,Bengaluru,4,682,6,329.51,0,0,0,6.6,0
TXN0046134,2026-06-10 04:25:00,414.93,64.0,Merchant,P2P,DEV02434,Bengaluru,4,2336,6,1082.38,0,0,0,15.3,0
TXN0046135,2026-06-10 04:30:00,554.2,65.0,OnlineShopping,P2P,DEV03197,Delhi,4,2319,8,846.7,0,0,1,28.8,0
TXN0046136,2026-06-10 04:35:00,1419.02,52.0,Person,P2M,DEV00430,Delhi,4,1848,9,1000.08,0,0,0,12.4,0
TXN0046137,2026-06-10 04:40:00,2530.0,36.0,Utility,P2M,DEV00480,Hyderabad,4,2088,6,509.69,0,0,0,9.9,0
TXN0046138,2026-06-10 04:45:00,737.29,46.0,Utility,P2P,DEV05198,Bengaluru,4,2887,4,327.91,0,0,0,14.4,0
TXN0046139,2026-06-10 04:50:00,2155.74,37.0,Person,P2M,DEV01221,Delhi,4,3377,4,1017.06,0,0,0,14.1,0
TXN0046140,2026-06-10 04:55:00,2730.66,42.0,Merchant,P2M,DEV01622,Chennai,4,92,7,1297.11,1,0,1,14.2,0
TXN0046141,2026-06-10 05:00:00,3129.1,66.0,Merchant,P2M,DEV03941,Ahmedabad,5,3007,2,382.86,0,0,0,23.5,0
TXN0046142,2026-06-10 05:05:00,1289.77,53.0,Merchant,P2M,DEV01101,Hyderabad,5,467,7,614.54,0,0,1,11.2,0
TXN0046143,2026-06-10 05:10:00,344.98,48.0,Merchant,P2P,DEV00334,Ahmedabad,5,1895,6,1123.31,0,0,0,3.4,0
TXN0046144,2026-06-10 05:15:00,2072.55,53.0,Utility,Recharge,DEV02748,Kolkata,5,2032,4,1537.62,1,0,3,5.1,0
TXN0046145,2026-06-10 05:20:00,701.93,25.0,Utility,P2M,DEV01444,Chennai,5,3352,8,567.78,0,0,0,0.3,0
TXN0046146,2026-06-10 05:25:00,1410.56,31.0,Person,P2M,DEV02738,Mumbai,5,2183,7,1589.89,0,0,0,3.3,0
TXN0046147,2026-06-10 05:30:00,453.15,35.0,Utility,P2M,DEV04336,Hyderabad,5,1070,3,313.65,0,0,0,4.5,0
TXN0046148,2026-06-10 05:35:00,466.41,28.0,Person,P2P,DEV06799,Kolkata,5,1468,6,254.6,0,0,0,3.3,0
TXN0046149,2026-06-10 05:40:00,421.51,52.0,Person,BillPayment,DEV00740,Chennai,5,1867,4,880.92,0,0,1,0.3,0
TXN0046150,2026-06-10 05:45:00,225.94,39.0,Merchant,P2P,DEV02669,Pune,5,3580,5,961.88,0,0,0,13.2,0
TXN0046151,2026-06-10 05:50:00,472.71,67.0,Merchant,P2M,DEV00699,Mumbai,5,2774,0,1445.55,0,0,1,7.1,0
TXN0046152,2026-06-10 05:55:00,302.56,55.0,Person,P2M,DEV09289,Pune,5,414,2,405.23,0,0,1,7.9,0
TXN0046153,2026-06-10 06:00:00,1497.43,37.0,Merchant,BillPayment,DEV06146,Ahmedabad,6,1637,2,916.23,0,0,1,3.0,0
TXN0046154,2026-06-10 06:05:00,293.05,63.0,Person,P2P,DEV00406,Mumbai,6,1364,5,423.43,0,0,1,13.1,0
TXN0046155,2026-06-10 06:10:00,435.2,28.0,Person,P2P,DEV02095,Delhi,6,1517,7,1361.84,0,0,1,32.0,0
TXN0046156,2026-06-10 06:15:00,852.71,33.0,Person,P2M,DEV04077,Hyderabad,6,895,5,443.8,0,0,1,30.2,0
TXN0046157,2026-06-10 06:20:00,5206.49,55.0,Utility,P2P,DEV04951,Ahmedabad,6,1026,8,259.32,0,0,0,11.7,0
TXN0046158,2026-06-10 06:25:00,425.44,22.0,OnlineShopping,P2M,DEV07132,Pune,6,1316,5,274.65,0,0,0,7.8,0
TXN0046159,2026-06-10 06:30:00,213.37,18.0,Merchant,P2P,DEV06731,Delhi,6,2246,4,434.28,0,0,0,12.9,0
TXN0046160,2026-06-10 06:35:00,228.92,36.0,Person,P2P,DEV04936,Hyderabad,6,2120,6,202.31,0,0,0,4.7,1
TXN0046161,2026-06-10 06:40:00,359.46,63.0,Person,P2P,DEV02896,Hyderabad,6,562,3,1234.71,0,0,2,4.6,0
TXN0046162,2026-06-10 06:45:00,440.72,60.0,OnlineShopping,P2P,DEV09039,Delhi,6,173,5,753.17,0,0,0,1.3,0
TXN0046163,2026-06-10 06:50:00,8517.19,67.0,Person,P2P,DEV00028,Delhi,6,1699,6,1108.71,0,0,2,34.7,1
TXN0046164,2026-06-10 06:55:00,2234.97,45.0,Person,P2P,DEV03771,Pune,6,996,7,1471.58,0,0,0,17.0,0
TXN0046165,2026-06-10 07:00:00,620.31,42.0,Merchant,P2M,DEV01484,Mumbai,7,784,2,1727.53,0,0,0,1.9,0
TXN0046166,2026-06-10 07:05:00,5421.29,22.0,Person,P2M,DEV06419,Mumbai,7,3159,4,1955.03,0,0,0,0.2,0
TXN0046167,2026-06-10 07:10:00,460.66,42.0,Merchant,P2P,DEV04099,Hyderabad,7,2664,3,724.4,0,0,0,8.7,0
TXN0046168,2026-06-10 07:15:00,563.4,36.0,Utility,P2P,DEV07798,Kolkata,7,3271,7,1132.92,0,0,0,5.1,0
TXN0046169,2026-06-10 07:20:00,530.6,43.0,Merchant,P2M,DEV05674,Mumbai,7,635,4,449.5,0,0,1,1.2,0
TXN0046170,2026-06-10 07:25:00,2373.41,43.0,Merchant,Recharge,DEV05656,Bengaluru,7,47,4,379.08,0,0,0,2.5,0
TXN0046171,2026-06-10 07:30:00,792.56,60.0,Merchant,P2P,DEV09984,Kolkata,7,2881,6,553.01,0,0,0,2.9,0
TXN0046172,2026-06-10 07:35:00,3837.45,68.0,Person,P2P,DEV07969,Bengaluru,7,1735,6,1597.34,0,0,0,6.4,0
TXN0046173,2026-06-10 07:40:00,1311.91,46.0,Person,P2P,DEV03692,Delhi,7,1019,5,1155.74,0,0,1,8.8,0
TXN0046174,2026-06-10 07:45:00,2109.51,65.0,Utility,BillPayment,DEV00169,Bengaluru,7,1247,6,533.79,0,0,1,4.8,0
TXN0046175,2026-06-10 07:50:00,138.26,67.0,Person,BillPayment,DEV03362,Ahmedabad,7,1782,1,686.74,0,0,1,2.3,0
TXN0046176,2026-06-10 07:55:00,155.41,40.0,Merchant,P2M,DEV07188,Ahmedabad,7,1748,5,1317.57,0,0,0,8.8,0
TXN0046177,2026-06-10 08:00:00,160.61,34.0,Person,P2P,DEV03671,Bengaluru,8,3166,3,1560.57,0,0,0,6.0,0
TXN0046178,2026-06-10 08:05:00,553.98,68.0,Merchant,P2P,DEV03797,Delhi,8,3258,4,1067.44,0,0,0,35.7,0
TXN0046179,2026-06-10 08:10:00,182.43,52.0,Utility,P2P,DEV03078,Chennai,8,554,5,1572.53,0,0,0,18.8,0
TXN0046180,2026-06-10 08:15:00,2938.21,29.0,Person,P2P,DEV02781,Bengaluru,8,2811,4,472.41,1,0,1,3.4,0
TXN0046181,2026-06-10 08:20:00,696.49,58.0,Merchant,P2P,DEV07372,Pune,8,374,3,418.4,0,0,0,0.6,0
TXN0046182,2026-06-10 08:25:00,1572.75,62.0,Merchant,P2M,DEV03981,Chennai,8,2533,6,,0,0,0,1.8,0
TXN0046183,2026-06-10 08:30:00,519.55,43.0,Merchant,BillPayment,DEV07905,Hyderabad,8,979,2,624.52,0,0,1,1.2,0
TXN0046184,2026-06-10 08:35:00,1939.21,65.0,Merchant,P2P,DEV01055,Pune,8,1041,7,632.25,0,0,0,2.1,0
TXN0046185,2026-06-10 08:40:00,119.12,61.0,Merchant,P2M,DEV08760,Bengaluru,8,3412,2,746.9,0,0,0,1.4,0
TXN0046186,2026-06-10 08:45:00,809.44,48.0,Merchant,BillPayment,DEV05096,Mumbai,8,3387,4,480.71,1,0,1,5.8,0
TXN0046187,2026-06-10 08:50:00,1402.42,31.0,Person,P2P,DEV02089,Ahmedabad,8,2401,7,195.52,0,0,0,14.9,0
TXN0046188,2026-06-10 08:55:00,1525.75,55.0,Merchant,P2P,DEV05626,Pune,8,2099,6,530.76,0,0,1,9.1,0
TXN0046189,2026-06-10 09:00:00,618.66,51.0,Person,BillPayment,DEV04188,Kolkata,9,205,5,5488.37,0,0,0,5.1,0
TXN0046190,2026-06-10 09:05:00,153.58,56.0,Merchant,Recharge,DEV04225,Chennai,9,3293,4,583.6,0,0,0,4.3,0
TXN0046191,2026-06-10 09:10:00,2336.78,18.0,Person,P2P,DEV00108,Pune,9,1382,3,559.31,0,0,2,30.4,0
TXN0046192,2026-06-10 09:15:00,574.19,66.0,Person,P2P,DEV05554,Pune,9,2479,7,573.49,0,0,1,51.1,0
TXN0046193,2026-06-10 09:20:00,626.31,63.0,OnlineShopping,Recharge,DEV03873,Pune,9,3064,4,1023.32,0,0,0,13.7,0
TXN0046194,2026-06-10 09:25:00,7820.04,18.0,Merchant,P2P,DEV05476,Kolkata,9,922,3,1072.01,1,0,0,10.3,0
TXN0046195,2026-06-10 09:30:00,936.21,65.0,OnlineShopping,P2P,DEV02819,Mumbai,9,756,10,246.71,0,0,0,4.6,0
TXN0046196,2026-06-10 09:35:00,505.89,33.0,Person,P2P,DEV02005,Chennai,9,2202,5,3171.83,1,0,0,6.0,0
TXN0046197,2026-06-10 09:40:00,476.48,69.0,Person,P2P,DEV03627,Bengaluru,9,1600,6,1185.28,0,0,0,8.4,0
TXN0046198,2026-06-10 09:45:00,1620.37,30.0,Person,P2P,DEV00419,Chennai,9,822,4,586.68,0,0,0,5.0,0
TXN0046199,2026-06-10 09:50:00,374.04,28.0,Person,P2M,DEV01075,Delhi,9,518,6,497.15,0,0,1,25.3,0
TXN0046200,2026-06-10 09:55:00,1417.91,18.0,Merchant,P2M,DEV04996,Chennai,9,1638,6,812.93,0,0,1,0.6,0
TXN0046201,2026-06-10 10:00:00,2556.97,55.0,Person,P2P,DEV08604,Pune,10,1235,3,396.73,0,0,0,14.8,0
TXN0046202,2026-06-10 10:05:00,778.17,69.0,Person,P2M,DEV05266,Hyderabad,10,1150,4,469.8,0,0,0,14.0,0
TXN0046203,2026-06-10 10:10:00,2282.58,34.0,Person,P2M,DEV07256,Kolkata,10,1200,5,1535.34,0,0,0,4.1,0
TXN0046204,2026-06-10 10:15:00,793.45,30.0,Person,P2M,DEV06593,Hyderabad,10,3342,7,574.73,1,0,1,3.3,0
TXN0046205,2026-06-10 10:20:00,427.43,62.0,Person,P2P,DEV07916,Pune,10,2997,5,779.53,0,0,0,2.7,0
TXN0046206,2026-06-10 10:25:00,160.88,37.0,Person,P2M,DEV04499,Bengaluru,10,3119,7,490.12,0,0,2,2.0,0
TXN0046207,2026-06-10 10:30:00,1119.17,45.0,Utility,P2P,DEV09232,Mumbai,10,3260,6,634.61,0,0,0,10.4,0
TXN0046208,2026-06-10 10:35:00,1142.9,34.0,Merchant,Recharge,DEV03330,Delhi,10,2635,8,324.94,0,0,0,1.5,0
TXN0046209,2026-06-10 10:40:00,2267.77,64.0,Person,P2P,DEV08058,Hyderabad,10,2291,5,784.41,0,0,0,9.8,0
TXN0046210,2026-06-10 10:45:00,2059.45,65.0,Person,BillPayment,DEV04308,Ahmedabad,10,1282,1,195.16,0,0,1,28.5,0
TXN0046211,2026-06-10 10:50:00,6718.38,69.0,OnlineShopping,P2M,DEV05443,Bengaluru,10,1638,11,1133.65,0,0,0,1.1,0
TXN0046212,2026-06-10 10:55:00,475.42,69.0,Merchant,P2M,DEV03481,Kolkata,10,1415,7,2047.98,0,0,0,6.9,0
TXN0046213,2026-06-10 11:00:00,1213.35,42.0,Person,Recharge,DEV08938,Delhi,11,1226,2,557.23,0,0,0,0.0,1
TXN0046214,2026-06-10 11:05:00,427.36,33.0,Merchant,P2M,DEV05670,Hyderabad,11,336,7,2782.87,0,0,1,5.6,0
TXN0046215,2026-06-10 11:10:00,2154.47,43.0,Merchant,BillPayment,DEV09979,Hyderabad,11,2753,3,590.5,0,0,2,8.2,0
TXN0046216,2026-06-10 11:15:00,336.41,69.0,Person,Recharge,DEV01708,Kolkata,11,1453,3,999.95,1,0,0,1.2,0
TXN0046217,2026-06-10 11:20:00,2119.52,68.0,Utility,P2P,DEV05587,Hyderabad,11,1917,3,742.16,0,0,0,6.2,0
TXN0046218,2026-06-10 11:25:00,406.95,32.0,Utility,P2P,DEV01234,Hyderabad,11,166,5,437.68,0,0,0,1.0,0
TXN0046219,2026-06-10 11:30:00,1829.41,50.0,Merchant,P2P,DEV03998,Chennai,11,1876,7,1321.27,0,0,1,2.6,0
TXN0046220,2026-06-10 11:35:00,2840.4,61.0,OnlineShopping,P2M,DEV02292,Hyderabad,11,2256,3,679.41,0,0,1,12.5,0
TXN0046221,2026-06-10 11:40:00,179.67,67.0,Utility,P2P,DEV02446,Delhi,11,190,6,782.03,0,0,0,2.9,0
TXN0046222,2026-06-10 11:45:00,220.97,63.0,Utility,P2M,DEV05573,Bengaluru,11,3134,3,715.66,0,0,0,20.2,0
TXN0046223,2026-06-10 11:50:00,1075.07,56.0,Merchant,P2M,DEV01970,Bengaluru,11,1089,3,490.49,0,0,0,0.4,0
TXN0046224,2026-06-10 11:55:00,966.51,38.0,Merchant,P2M,DEV05363,Ahmedabad,11,1952,4,1157.91,0,0,0,1.7,0
TXN0046225,2026-06-10 12:00:00,634.65,18.0,Merchant,P2P,DEV05830,Delhi,12,771,6,653.52,0,0,0,6.2,0
TXN0046226,2026-06-10 12:05:00,527.94,28.0,Merchant,P2P,DEV07932,Chennai,12,2917,8,524.09,0,0,1,33.0,0
TXN0046227,2026-06-10 12:10:00,361.42,36.0,Person,P2P,DEV00353,Ahmedabad,12,249,3,482.98,0,0,0,11.7,0
TXN0046228,2026-06-10 12:15:00,1183.59,29.0,Merchant,P2M,DEV00580,Hyderabad,12,731,3,671.57,0,0,0,13.6,0
TXN0046229,2026-06-10 12:20:00,324.02,54.0,Utility,P2M,DEV06305,Pune,12,2429,3,629.53,0,0,0,0.4,0
TXN0046230,2026-06-10 12:25:00,1225.78,42.0,Merchant,P2M,DEV09780,Pune,12,1436,4,1236.33,0,0,0,8.2,0
TXN0046231,2026-06-10 12:30:00,478.6,69.0,Merchant,P2M,DEV03616,Hyderabad,12,737,6,1793.67,0,0,0,8.0,0
TXN0046232,2026-06-10 12:35:00,556.99,54.0,Person,P2M,DEV05413,Ahmedabad,12,2912,5,304.83,0,0,1,17.3,0
TXN0046233,2026-06-10 12:40:00,2866.98,68.0,Person,P2P,DEV01488,Kolkata,12,1479,13,494.49,1,0,2,19.9,0
TXN0046234,2026-06-10 12:45:00,2207.73,66.0,OnlineShopping,P2P,DEV07611,Delhi,12,141,5,601.76,0,0,1,7.7,0
TXN0046235,2026-06-10 12:50:00,313.67,69.0,Merchant,P2M,DEV01355,Kolkata,12,2474,6,423.36,0,0,0,0.6,1
TXN0046236,2026-06-10 12:55:00,355.07,38.0,Person,P2M,DEV05649,Bengaluru,12,1479,6,729.8,0,0,0,9.7,0
TXN0046237,2026-06-10 13:00:00,1850.24,25.0,Person,Recharge,DEV08933,Chennai,13,2903,7,389.93,0,0,0,11.1,0
TXN0046238,2026-06-10 13:05:00,202.63,41.0,Person,P2P,DEV06907,Ahmedabad,13,3088,7,3020.13,1,0,0,5.1,0
TXN0046239,2026-06-10 13:10:00,3638.16,57.0,Person,BillPayment,DEV02773,Ahmedabad,13,1219,3,947.37,0,0,0,9.4,0
TXN0046240,2026-06-10 13:15:00,973.01,26.0,Merchant,P2P,DEV00077,Pune,13,1826,8,869.0,0,0,0,1.6,0
TXN0046241,2026-06-10 13:20:00,476.76,18.0,Person,P2P,DEV09292,Hyderabad,13,2530,7,481.46,0,0,0,8.9,0
TXN0046242,2026-06-10 13:25:00,858.97,43.0,Merchant,P2M,DEV06048,Bengaluru,13,1376,4,847.05,1,0,1,5.6,0
TXN0046243,2026-06-10 13:30:00,3315.36,,Merchant,P2M,DEV08943,Mumbai,13,1323,5,680.75,0,0,0,5.6,0
TXN0046244,2026-06-10 13:35:00,100.9,24.0,Utility,Recharge,DEV03953,Delhi,13,2610,4,904.12,0,0,0,20.6,0
TXN0046245,2026-06-10 13:40:00,2372.12,65.0,Person,BillPayment,DEV01117,Kolkata,13,2816,8,296.52,0,0,0,0.0,0
TXN0046246,2026-06-10 13:45:00,2806.75,25.0,Merchant,Recharge,DEV05577,Pune,13,2353,10,1806.55,0,0,0,3.1,0
TXN0046247,2026-06-10 13:50:00,616.67,,Person,P2P,DEV00610,Delhi,13,2074,2,389.5,0,0,0,18.0,0
TXN0046248,2026-06-10 13:55:00,791.28,55.0,Utility,P2M,DEV02573,Chennai,13,2666,4,794.32,0,0,0,1.8,0
TXN0046249,2026-06-10 14:00:00,974.27,48.0,Person,BillPayment,DEV08056,Chennai,14,635,8,399.25,0,0,0,4.6,0
TXN0046250,2026-06-10 14:05:00,1770.06,45.0,Person,P2M,DEV02691,Ahmedabad,14,2660,3,569.91,0,0,1,8.2,0
TXN0046251,2026-06-10 14:10:00,409.73,44.0,Merchant,Recharge,DEV02834,Bengaluru,14,2356,5,970.8,0,0,0,11.1,0
TXN0046252,2026-06-10 14:15:00,837.75,56.0,Person,P2M,DEV04578,Chennai,14,444,3,565.25,0,0,0,7.3,0
TXN0046253,2026-06-10 14:20:00,769.2,56.0,Person,P2M,DEV04277,Kolkata,14,3433,2,1106.29,0,0,0,25.6,0
TXN0046254,2026-06-10 14:25:00,1675.86,18.0,Person,P2P,DEV00436,Bengaluru,14,3001,4,1049.58,0,0,0,0.7,0
TXN0046255,2026-06-10 14:30:00,12340.69,26.0,Merchant,P2P,DEV09803,Hyderabad,14,733,6,1840.5,0,0,0,15.2,0
TXN0046256,2026-06-10 14:35:00,408.04,26.0,Merchant,Recharge,DEV09645,Bengaluru,14,799,2,1145.47,1,0,1,7.3,0
TXN0046257,2026-06-10 14:40:00,919.72,36.0,Merchant,P2P,DEV00488,Ahmedabad,14,350,5,1366.37,1,0,0,0.2,0
TXN0046258,2026-06-10 14:45:00,397.2,31.0,Utility,P2P,DEV09065,Hyderabad,14,2517,4,311.21,0,0,1,3.7,0
TXN0046259,2026-06-10 14:50:00,521.34,68.0,OnlineShopping,P2P,DEV05669,Delhi,14,3364,5,276.76,0,0,1,34.3,0
TXN0046260,2026-06-10 14:55:00,289.83,50.0,OnlineShopping,Recharge,DEV00017,Hyderabad,14,532,6,523.02,0,0,0,0.6,0
